Tran #,Date,Card Type,Amount,Items,# of Items,Date_Only
19345789859,2024-10-08 19:08:00,Cash,2.0,0D02($2.00),1,2024-10-08
19345828517,2024-10-08 19:21:00,Cash,2.0,0D04($2.00),1,2024-10-08
19345878784,2024-10-08 19:40:00,Visa (Swiped),3.0,0C00($3.00),1,2024-10-08
19346025668,2024-10-08 20:40:00,Visa (Google Pay EMV),6.0,"0D02($2.00), 0D02($2.00), 0D02($2.00)",3,2024-10-08
19349963325,2024-10-09 12:26:00,Cash,2.0,0D00($2.00),1,2024-10-09
19350355075,2024-10-09 13:23:00,Cash,2.0,0D05($2.00),1,2024-10-09
19351713314,2024-10-09 18:02:00,Cash,2.0,0D05($2.00),1,2024-10-09
19357663478,2024-10-09 19:44:00,Cash,2.0,0D05($2.00),1,2024-10-09
19357730868,2024-10-10 17:34:00,Cash,3.0,0C02($3.00),1,2024-10-10
19357955398,2024-10-10 18:39:00,Visa (Swiped),3.0,0B00($3.00),1,2024-10-10
19358039230,2024-10-10 19:06:00,Cash,2.0,0F04($2.00),1,2024-10-10
19358340260,2024-10-10 21:04:00,MasterCard (Swiped),3.0,0A00($3.00),1,2024-10-10
19358582783,2024-10-10 23:19:00,Cash,2.0,0D03($2.00),1,2024-10-10
19361107766,2024-10-11 10:16:00,Visa (EMV Contactless),6.0,"0F04($2.00), 0D02($2.00), 0E07($2.00)",3,2024-10-11
19363152254,2024-10-11 15:57:00,Cash,2.0,0D02($2.00),1,2024-10-11
19363153907,2024-10-11 15:57:00,Cash,2.0,0D05($2.00),1,2024-10-11
19363478024,2024-10-11 17:16:00,Cash,2.0,0E07($2.00),1,2024-10-11
19363480416,2024-10-11 17:17:00,Cash,2.0,0D02($2.00),1,2024-10-11
19363485838,2024-10-11 17:18:00,Visa (Apple Pay Cash EMV),6.0,"0D00($2.00), 0D05($2.00), 0E05($2.00)",3,2024-10-11
19363754103,2024-10-11 18:38:00,Cash,2.0,0F04($2.00),1,2024-10-11
19363839932,2024-10-11 19:06:00,Cash,2.0,0E05($2.00),1,2024-10-11
19363841188,2024-10-11 19:06:00,Cash,3.0,0B06($3.00),1,2024-10-11
19364382973,2024-10-11 23:34:00,Cash,2.0,0E06($2.00),1,2024-10-11
19367512011,2024-10-12 17:21:00,MasterCard (EMV Contactless),2.0,0D01($2.00),1,2024-10-12
19367786959,2024-10-12 19:06:00,Visa (Apple Pay EMV),3.0,0C02($3.00),1,2024-10-12
19367901358,2024-10-12 20:00:00,Cash,3.0,0A06($3.00),1,2024-10-12
19367904611,2024-10-12 20:02:00,Cash,2.0,0D03($2.00),1,2024-10-12
19368221800,2024-10-12 23:36:00,Cash,2.0,0E01($2.00),1,2024-10-12
19370322719,2024-10-13 14:58:00,Cash,2.0,0E03($2.00),1,2024-10-13
19371331130,2024-10-13 22:21:00,Cash,3.0,0A02($3.00),1,2024-10-13
19371331562,2024-10-13 22:21:00,Cash,2.0,0D02($2.00),1,2024-10-13
19371739906,2024-10-14 04:08:00,Cash,3.0,0C00($3.00),1,2024-10-14
19373788201,2024-10-14 10:26:00,Visa (EMV Contactless),6.0,"0E00($2.00), 0D03($2.00), 0F06($2.00)",3,2024-10-14
19375490147,2024-10-14 14:49:00,Cash,2.0,0E07($2.00),1,2024-10-14
19376494438,2024-10-14 19:01:00,Cash,2.0,0E02($2.00),1,2024-10-14
19376627855,2024-10-14 19:50:00,Visa (Apple Pay EMV),2.0,0E05($2.00),1,2024-10-14
19376682343,2024-10-14 20:12:00,Discover (Apple Pay EMV),3.0,0C04($3.00),1,2024-10-14
19376858371,2024-10-14 21:38:00,Visa (Apple Pay EMV),3.0,0A02($3.00),1,2024-10-14
19382079287,2024-10-15 16:18:00,MasterCard (EMV Contactless),2.0,0F06($2.00),1,2024-10-15
19382411144,2024-10-15 17:38:00,Visa (Apple Pay EMV),2.0,0F04($2.00),1,2024-10-15
19382452333,2024-10-15 17:50:00,MasterCard (EMV Contactless),2.0,0E03($2.00),1,2024-10-15
19382778501,2024-10-15 19:32:00,Cash,2.0,0D03($2.00),1,2024-10-15
19383178226,2024-10-15 22:44:00,Visa (Apple Pay Cash EMV),3.0,0A02($3.00),1,2024-10-15
19383311029,2024-10-16 00:23:00,Cash,2.0,0E06($2.00),1,2024-10-16
19389026818,2024-10-16 19:13:00,Cash,3.0,0A04($3.00),1,2024-10-16
19389029262,2024-10-16 19:14:00,Cash,2.0,0E02($2.00),1,2024-10-16
19389453623,2024-10-16 22:17:00,Discover (Apple Pay EMV),2.0,0E06($2.00),1,2024-10-16
19389517533,2024-10-16 22:58:00,Cash,2.0,0E01($2.00),1,2024-10-16
19394969766,2024-10-17 17:03:00,Visa (Apple Pay EMV),5.0,"0D01($2.00), 0C04($3.00)",2,2024-10-17
19395242286,2024-10-17 18:13:00,Visa (Apple Pay EMV),1.25,0C06($1.25),1,2024-10-17
19395286262,2024-10-17 18:27:00,Visa (Apple Pay EMV),2.0,0E00($2.00),1,2024-10-17
19395305565,2024-10-17 18:32:00,Visa (Apple Pay EMV),3.0,0A04($3.00),1,2024-10-17
19395320315,2024-10-17 18:36:00,Discover (Apple Pay EMV),3.0,0C02($3.00),1,2024-10-17
19395426469,2024-10-17 19:09:00,Cash,3.0,0A00($3.00),1,2024-10-17
19396018185,2024-10-17 23:57:00,MasterCard (Swiped),3.0,0B02($3.00),1,2024-10-17
19398464803,2024-10-18 10:06:00,Visa (EMV Contactless),6.0,"0F04($2.00), 0E00($2.00), 0E01($2.00)",3,2024-10-18
19398897004,2024-10-18 11:04:00,Visa (Apple Pay EMV),5.0,"0F04($2.00), 0B02($3.00)",2,2024-10-18
19400918317,2024-10-18 17:02:00,Cash,2.0,0E02($2.00),1,2024-10-18
19400919697,2024-10-18 17:03:00,Cash,2.0,0D03($2.00),1,2024-10-18
19400985466,2024-10-18 17:19:00,Visa (Apple Pay EMV),3.0,0A06($3.00),1,2024-10-18
19401584094,2024-10-18 20:36:00,Cash,2.0,0D02($2.00),1,2024-10-18
19405077147,2024-10-19 17:18:00,Cash,2.0,0E05($2.00),1,2024-10-19
19405422780,2024-10-19 19:30:00,Cash,2.0,0E01($2.00),1,2024-10-19
19408354614,2024-10-20 17:13:00,MasterCard (EMV Contactless),2.0,0E03($2.00),1,2024-10-20
19408571790,2024-10-20 18:41:00,Cash,2.0,0E02($2.00),1,2024-10-20
19408570395,2024-10-20 18:41:00,Cash,3.0,0A04($3.00),1,2024-10-20
19408922669,2024-10-20 21:56:00,MasterCard (EMV Contactless),2.0,0E03($2.00),1,2024-10-20
19413583096,2024-10-21 15:03:00,Cash,2.0,0E03($2.00),1,2024-10-21
19421044469,2024-10-22 20:54:00,Discover (Apple Pay EMV),3.0,0B00($3.00),1,2024-10-22
19421219002,2024-10-22 22:27:00,Discover (Apple Pay EMV),3.0,0B00($3.00),1,2024-10-22
19421238396,2024-10-22 22:39:00,MasterCard (EMV Contactless),2.0,0E03($2.00),1,2024-10-22
19426615298,2024-10-23 17:20:00,Cash,2.0,0E05($2.00),1,2024-10-23
19426994681,2024-10-23 19:13:00,Visa (Apple Pay EMV),2.0,0E00($2.00),1,2024-10-23
19427377460,2024-10-23 21:57:00,Cash,2.0,0E06($2.00),1,2024-10-23
19427408565,2024-10-23 22:13:00,Cash,2.0,0D00($2.00),1,2024-10-23
19438154492,2024-10-25 15:06:00,MasterCard (EMV Contactless),4.0,"0E03($2.00), 0F06($2.00)",2,2024-10-25
19438718931,2024-10-25 17:22:00,Visa (EMV Contactless),4.0,"0D02($2.00), 0D02($2.00)",2,2024-10-25
19438804859,2024-10-25 17:46:00,MasterCard (EMV Contactless),2.0,0E03($2.00),1,2024-10-25
19438996694,2024-10-25 18:45:00,Cash,2.0,0D02($2.00),1,2024-10-25
19439081714,2024-10-25 19:13:00,Visa (Swiped),2.0,0E06($2.00),1,2024-10-25
19439100823,2024-10-25 19:20:00,Visa (Apple Pay EMV),3.0,0A02($3.00),1,2024-10-25
19442294052,2024-10-26 15:17:00,Cash,2.0,0E02($2.00),1,2024-10-26
19442972250,2024-10-26 19:05:00,Cash,2.0,0E03($2.00),1,2024-10-26
19443312068,2024-10-26 22:11:00,Visa (Apple Pay EMV),2.0,0E00($2.00),1,2024-10-26
19445885744,2024-10-27 17:01:00,Cash,2.0,0F04($2.00),1,2024-10-27
19445890415,2024-10-27 17:03:00,Visa (Apple Pay EMV),2.0,0F04($2.00),1,2024-10-27
19448692234,2024-10-28 09:25:00,Cash,2.0,0D00($2.00),1,2024-10-28
19451644083,2024-10-28 17:05:00,Cash,3.0,0A04($3.00),1,2024-10-28
19451685836,2024-10-28 17:15:00,Cash,2.0,0E05($2.00),1,2024-10-28
19452055631,2024-10-28 19:07:00,Visa (Apple Pay EMV),2.0,0E06($2.00),1,2024-10-28
19452186089,2024-10-28 19:58:00,Cash,2.0,0D03($2.00),1,2024-10-28
19452574918,2024-10-28 23:27:00,Cash,2.0,0D00($2.00),1,2024-10-28
19452576252,2024-10-28 23:28:00,Cash,2.0,0E01($2.00),1,2024-10-28
19457025475,2024-10-29 14:34:00,MasterCard (EMV Contactless),2.0,0E02($2.00),1,2024-10-29
19457778994,2024-10-29 17:14:00,Cash,2.0,0E01($2.00),1,2024-10-29
19458133825,2024-10-29 19:00:00,Cash,2.0,0E02($2.00),1,2024-10-29
19458707438,2024-10-29 23:38:00,Cash,2.0,0E01($2.00),1,2024-10-29
19463762916,2024-10-30 16:31:00,Cash,2.0,0D01($2.00),1,2024-10-30
19463760921,2024-10-30 16:31:00,Cash,2.0,0E01($2.00),1,2024-10-30
19463954351,2024-10-30 17:18:00,Cash,2.0,0E01($2.00),1,2024-10-30
19464041551,2024-10-30 17:40:00,Visa (Apple Pay EMV),3.0,0C00($3.00),1,2024-10-30
19464172455,2024-10-30 18:18:00,Cash,2.0,0D03($2.00),1,2024-10-30
19464652039,2024-10-30 21:19:00,Visa (Apple Pay EMV),2.0,0E00($2.00),1,2024-10-30
19464808689,2024-10-30 22:46:00,Discover (Apple Pay EMV),3.0,0A06($3.00),1,2024-10-30
19464887120,2024-10-30 23:38:00,Cash,2.0,0F04($2.00),1,2024-10-30
19466454375,2024-10-31 08:07:00,Discover (Apple Pay EMV),3.0,0C02($3.00),1,2024-10-31
19469688258,2024-10-31 17:18:00,Cash,2.0,0E05($2.00),1,2024-10-31
19474609114,2024-11-01 15:15:00,Visa (Apple Pay EMV),6.0,"0D01($2.00), 0D01($2.00), 0D01($2.00)",3,2024-11-01
19474613477,2024-11-01 15:16:00,Visa (Apple Pay EMV),7.0,"0C04($3.00), 0D04($2.00), 0D01($2.00)",3,2024-11-01
19475056630,2024-11-01 17:06:00,Cash,2.0,0E05($2.00),1,2024-11-01
19475228226,2024-11-01 17:56:00,Cash,2.0,0D00($2.00),1,2024-11-01
19475513821,2024-11-01 19:33:00,Visa (Apple Pay Cash EMV),4.0,"0E03($2.00), 0F06($2.00)",2,2024-11-01
19476833009,2024-11-02 08:15:00,Visa (EMV Contactless),3.25,"0C06($1.25), 0F04($2.00)",2,2024-11-02
19477106557,2024-11-02 09:24:00,Visa (EMV Contactless),3.25,"0C06($1.25), 0F06($2.00)",2,2024-11-02
19478882202,2024-11-02 16:44:00,Cash,2.0,0E05($2.00),1,2024-11-02
19478989266,2024-11-02 17:19:00,Cash,2.0,0D03($2.00),1,2024-11-02
19480247665,2024-11-03 07:25:00,MasterCard (EMV Contactless),7.0,"0C04($3.00), 0E00($2.00), 0D03($2.00)",3,2024-11-03
19482221466,2024-11-03 17:02:00,MasterCard (EMV Contactless),3.0,0A00($3.00),1,2024-11-03
19482225177,2024-11-03 17:04:00,Visa (Apple Pay EMV),3.0,0C04($3.00),1,2024-11-03
19482256614,2024-11-03 17:16:00,Visa (Swiped),3.0,0C02($3.00),1,2024-11-03
19482388209,2024-11-03 18:12:00,Visa (Google Pay EMV),2.0,0E01($2.00),1,2024-11-03
19483888070,2024-11-04 06:49:00,Visa (Apple Pay EMV),3.0,0C04($3.00),1,2024-11-04
19484499902,2024-11-04 08:21:00,Visa (Apple Pay EMV),3.0,0C04($3.00),1,2024-11-04
19484504727,2024-11-04 08:22:00,Visa (Apple Pay EMV),2.5,"0C06($1.25), 0C06($1.25)",2,2024-11-04
19487998451,2024-11-04 17:35:00,Cash,2.0,0D03($2.00),1,2024-11-04
19488455610,2024-11-04 20:19:00,MasterCard (Swiped),4.0,"0D03($2.00), 0E01($2.00)",2,2024-11-04
19493598588,2024-11-05 16:42:00,Cash,2.0,0D03($2.00),1,2024-11-05
19493735493,2024-11-05 17:18:00,Cash,2.0,0D03($2.00),1,2024-11-05
19494071154,2024-11-05 19:04:00,Visa (Swiped),3.0,0C02($3.00),1,2024-11-05
19494398872,2024-11-05 21:31:00,Cash,2.0,0E05($2.00),1,2024-11-05
19494486151,2024-11-05 22:23:00,Cash,2.0,0D03($2.00),1,2024-11-05
19496586108,2024-11-06 08:57:00,Visa (Apple Pay EMV),3.0,0C02($3.00),1,2024-11-06
19500192311,2024-11-06 19:18:00,Visa (EMV Contactless),3.0,0C00($3.00),1,2024-11-06
19500251808,2024-11-06 19:42:00,Cash,2.0,0E02($2.00),1,2024-11-06
19500331263,2024-11-06 20:13:00,Discover (Apple Pay EMV),3.0,0C00($3.00),1,2024-11-06
19506140522,2024-11-07 17:50:00,Cash,2.0,0E02($2.00),1,2024-11-07
19506668479,2024-11-07 21:02:00,Cash,2.0,0F06($2.00),1,2024-11-07
19509847537,2024-11-08 11:02:00,Visa (Apple Pay Cash EMV),6.0,"0B06($3.00), 0B06($3.00)",2,2024-11-08
19512395043,2024-11-08 20:26:00,MasterCard (Swiped),2.0,0F06($2.00),1,2024-11-08
19512532009,2024-11-08 21:34:00,Cash,2.0,0E07($2.00),1,2024-11-08
19514313629,2024-11-09 10:52:00,Cash,3.0,0B06($3.00),1,2024-11-09
19515770007,2024-11-09 16:58:00,Cash,2.0,0E00($2.00),1,2024-11-09
19516156678,2024-11-09 19:29:00,Cash,2.0,0E01($2.00),1,2024-11-09
19516306605,2024-11-09 20:47:00,Cash,2.0,0E00($2.00),1,2024-11-09
19519486094,2024-11-10 20:56:00,Cash,2.0,0D00($2.00),1,2024-11-10
19519485513,2024-11-10 20:56:00,Cash,2.0,0E00($2.00),1,2024-11-10
19520848173,2024-11-11 07:34:00,Visa (Apple Pay EMV),6.0,"0A06($3.00), 0A06($3.00)",2,2024-11-11
19522081359,2024-11-11 10:37:00,Discover (Apple Pay EMV),3.0,0C00($3.00),1,2024-11-11
19524217613,2024-11-11 17:32:00,Cash,2.0,0D00($2.00),1,2024-11-11
19524488576,2024-11-11 19:01:00,Visa (Apple Pay EMV),5.0,"0B06($3.00), 0E06($2.00)",2,2024-11-11
19524517857,2024-11-11 19:11:00,Visa (Apple Pay EMV),2.0,0E05($2.00),1,2024-11-11
19525134228,2024-11-12 01:29:00,Cash,2.0,0E04($2.00),1,2024-11-12
19525135034,2024-11-12 01:29:00,Cash,2.0,0D04($2.00),1,2024-11-12
19530675452,2024-11-12 19:35:00,Discover (Apple Pay EMV),2.0,0D00($2.00),1,2024-11-12
19530942151,2024-11-12 21:37:00,MasterCard (EMV Contactless),2.0,0F06($2.00),1,2024-11-12
19530950066,2024-11-12 21:41:00,Visa (Apple Pay EMV),2.0,0D01($2.00),1,2024-11-12
19530950995,2024-11-12 21:42:00,Visa (Apple Pay EMV),2.0,0E06($2.00),1,2024-11-12
19536547462,2024-11-13 18:02:00,Cash,2.0,0E01($2.00),1,2024-11-13
19536578745,2024-11-13 18:11:00,Cash,2.0,0F06($2.00),1,2024-11-13
19540218112,2024-11-14 10:37:00,Discover (Apple Pay EMV),2.0,0D00($2.00),1,2024-11-14
19542631217,2024-11-14 17:15:00,Cash,2.0,0E01($2.00),1,2024-11-14
19547908668,2024-11-15 14:54:00,Cash,2.0,0E06($2.00),1,2024-11-15
19548358963,2024-11-15 16:36:00,Cash,2.0,0D01($2.00),1,2024-11-15
19548360435,2024-11-15 16:36:00,Cash,2.0,0E06($2.00),1,2024-11-15
19555037043,2024-11-17 13:26:00,Cash,2.0,0E07($2.00),1,2024-11-17
19556301223,2024-11-17 21:39:00,Cash,2.0,0E04($2.00),1,2024-11-17
19561322318,2024-11-18 16:27:00,Cash,2.0,0E01($2.00),1,2024-11-18
19561509778,2024-11-18 17:13:00,Cash,2.0,0E06($2.00),1,2024-11-18
19561803970,2024-11-18 18:41:00,Cash,2.0,0E01($2.00),1,2024-11-18
19562127965,2024-11-18 20:49:00,Cash,2.0,0E04($2.00),1,2024-11-18
19567493076,2024-11-19 16:45:00,Cash,2.0,0E04($2.00),1,2024-11-19
19568197528,2024-11-19 20:34:00,Visa (Apple Pay EMV),4.0,"0E06($2.00), 0E03($2.00)",2,2024-11-19
19568224394,2024-11-19 20:47:00,Cash,2.0,0E06($2.00),1,2024-11-19
19573460388,2024-11-20 16:16:00,Cash,2.0,0E04($2.00),1,2024-11-20
19574385030,2024-11-20 21:07:00,Cash,2.0,0E04($2.00),1,2024-11-20
19574574606,2024-11-20 22:54:00,Cash,2.0,0D01($2.00),1,2024-11-20
19579709735,2024-11-21 16:13:00,Visa (Swiped),4.0,"0E07($2.00), 0D04($2.00)",2,2024-11-21
19579741930,2024-11-21 16:21:00,Cash,2.0,0E06($2.00),1,2024-11-21
19579743183,2024-11-21 16:21:00,Cash,2.0,0E04($2.00),1,2024-11-21
19580388747,2024-11-21 19:17:00,Cash,2.0,0E07($2.00),1,2024-11-21
19580575118,2024-11-21 20:30:00,Cash,2.0,0D04($2.00),1,2024-11-21
19580618572,2024-11-21 20:49:00,Visa (Swiped),4.0,"0D00($2.00), 0E04($2.00)",2,2024-11-21
19580695622,2024-11-21 21:25:00,Visa (Apple Pay EMV),2.0,0E07($2.00),1,2024-11-21
19589207616,2024-11-23 14:01:00,Cash,2.0,0E05($2.00),1,2024-11-23
19589466799,2024-11-23 15:07:00,Cash,2.0,0D01($2.00),1,2024-11-23
19589821160,2024-11-23 16:51:00,Cash,2.0,0E04($2.00),1,2024-11-23
19590112190,2024-11-23 18:35:00,Cash,2.0,0D01($2.00),1,2024-11-23
19592631429,2024-11-24 14:16:00,Cash,2.0,0E05($2.00),1,2024-11-24
19592649524,2024-11-24 14:22:00,Cash,2.0,0E04($2.00),1,2024-11-24
19592650604,2024-11-24 14:22:00,Cash,2.0,0E02($2.00),1,2024-11-24
19599284438,2024-11-25 20:52:00,Cash,2.0,0E04($2.00),1,2024-11-25
19603840336,2024-11-26 15:04:00,Visa (Apple Pay EMV),6.0,"0D04($2.00), 0D01($2.00), 0D01($2.00)",3,2024-11-26
19609278669,2024-11-27 15:44:00,Cash,2.0,0E07($2.00),1,2024-11-27
19609281690,2024-11-27 15:45:00,Cash,2.0,0D05($2.00),1,2024-11-27
19609651434,2024-11-27 17:21:00,Cash,2.0,0D01($2.00),1,2024-11-27
19610214547,2024-11-27 21:03:00,Cash,2.0,0E05($2.00),1,2024-11-27
19610227258,2024-11-27 21:10:00,Cash,2.0,0E05($2.00),1,2024-11-27
19610919351,2024-11-28 07:36:00,Visa (Apple Pay EMV),6.0,"0D05($2.00), 0D05($2.00), 0D05($2.00)",3,2024-11-28
19611576224,2024-11-28 11:32:00,Cash,2.0,0E04($2.00),1,2024-11-28
19611971611,2024-11-28 14:22:00,Cash,2.0,0D05($2.00),1,2024-11-28
19611972233,2024-11-28 14:22:00,Cash,2.0,0E05($2.00),1,2024-11-28
19612051503,2024-11-28 15:03:00,Cash,2.0,0E04($2.00),1,2024-11-28
19612078020,2024-11-28 15:18:00,Visa (Apple Pay EMV),2.0,0E00($2.00),1,2024-11-28
19613322085,2024-11-29 07:19:00,Visa (Apple Pay EMV),2.0,0D00($2.00),1,2024-11-29
19614935987,2024-11-29 13:31:00,Cash,2.0,0E04($2.00),1,2024-11-29
19615739774,2024-11-29 17:06:00,Visa (Apple Pay EMV),2.0,0E05($2.00),1,2024-11-29
19616367969,2024-11-29 21:55:00,Cash,2.0,0E04($2.00),1,2024-11-29
19616429052,2024-11-29 22:43:00,Visa (Apple Pay EMV),2.0,0E05($2.00),1,2024-11-29
19618811279,2024-11-30 14:31:00,Cash,2.0,0E05($2.00),1,2024-11-30
19619454899,2024-11-30 17:55:00,Cash,2.0,0E05($2.00),1,2024-11-30
19619458646,2024-11-30 17:57:00,Cash,2.0,0E02($2.00),1,2024-11-30
19622334518,2024-12-01 16:02:00,Visa (Apple Pay EMV),2.0,0E07($2.00),1,2024-12-01
19622993135,2024-12-01 20:53:00,Cash,2.0,0E00($2.00),1,2024-12-01
19623093217,2024-12-01 22:02:00,Cash,2.0,0E00($2.00),1,2024-12-01
19624684683,2024-12-02 08:04:00,Visa (Apple Pay EMV),6.0,"0E04($2.00), 0E04($2.00), 0E04($2.00)",3,2024-12-02
19628194107,2024-12-02 16:54:00,Discover (Apple Pay EMV),2.0,0D04($2.00),1,2024-12-02
19629135737,2024-12-02 22:54:00,Cash,2.0,0E07($2.00),1,2024-12-02
19630669953,2024-12-03 07:51:00,Visa (Apple Pay EMV),4.0,"0E00($2.00), 0E00($2.00)",2,2024-12-03
19634239930,2024-12-03 16:21:00,Cash,2.0,0D04($2.00),1,2024-12-03
19634247813,2024-12-03 16:22:00,Cash,2.0,0D04($2.00),1,2024-12-03
19634357287,2024-12-03 16:48:00,Cash,2.0,0E07($2.00),1,2024-12-03
19634620971,2024-12-03 17:55:00,Cash,2.0,0E07($2.00),1,2024-12-03
19640523358,2024-12-04 16:40:00,Cash,2.0,0E07($2.00),1,2024-12-04
19641388402,2024-12-04 21:20:00,Cash,2.0,0E03($2.00),1,2024-12-04
19657005093,2024-12-07 17:09:00,Cash,2.0,0D07($2.00),1,2024-12-07
19659125966,2024-12-08 11:35:00,Cash,3.0,0A00($3.00),1,2024-12-08
19659773443,2024-12-08 14:18:00,Cash,2.0,0D02($2.00),1,2024-12-08
19659914231,2024-12-08 14:58:00,Cash,2.0,0D02($2.00),1,2024-12-08
19660901299,2024-12-08 21:58:00,Visa (Apple Pay EMV),4.0,"0D02($2.00), 0D02($2.00)",2,2024-12-08
19662796009,2024-12-09 08:50:00,MasterCard (EMV Contactless),6.0,"0F04($2.00), 0E04($2.00), 0E05($2.00)",3,2024-12-09
19665285090,2024-12-09 14:38:00,Cash,2.0,0D05($2.00),1,2024-12-09
19665698699,2024-12-09 16:04:00,Visa (Apple Pay EMV),2.0,0D01($2.00),1,2024-12-09
19665702361,2024-12-09 16:05:00,Visa (Apple Pay EMV),3.0,0C04($3.00),1,2024-12-09
19665766572,2024-12-09 16:20:00,Cash,2.0,0E01($2.00),1,2024-12-09
19666150126,2024-12-09 18:01:00,Cash,2.0,0D02($2.00),1,2024-12-09
19666151277,2024-12-09 18:01:00,Cash,2.0,0E03($2.00),1,2024-12-09
19666206452,2024-12-09 18:17:00,Cash,2.0,0D05($2.00),1,2024-12-09
19666256270,2024-12-09 18:33:00,Visa (Apple Pay EMV),1.0,0D06($1.00),1,2024-12-09
19666349668,2024-12-09 19:04:00,Cash,2.0,0E02($2.00),1,2024-12-09
19666348485,2024-12-09 19:04:00,Cash,2.0,0D01($2.00),1,2024-12-09
19666428919,2024-12-09 19:33:00,Cash,2.0,0F04($2.00),1,2024-12-09
19666521481,2024-12-09 20:10:00,Cash,2.0,0E05($2.00),1,2024-12-09
19666525330,2024-12-09 20:11:00,Discover (Apple Pay EMV),3.0,0A04($3.00),1,2024-12-09
19666603221,2024-12-09 20:46:00,Cash,3.0,0C04($3.00),1,2024-12-09
19666627607,2024-12-09 20:58:00,Cash,2.0,0F04($2.00),1,2024-12-09
19671441594,2024-12-10 15:11:00,Visa (Apple Pay EMV),4.0,"0D02($2.00), 0D02($2.00)",2,2024-12-10
19671445178,2024-12-10 15:12:00,Cash,2.0,0D01($2.00),1,2024-12-10
19671737702,2024-12-10 16:15:00,Cash,2.0,0E01($2.00),1,2024-12-10
19671752805,2024-12-10 16:19:00,Visa (Apple Pay EMV),2.0,0D01($2.00),1,2024-12-10
19671938130,2024-12-10 17:04:00,Cash,2.0,0F06($2.00),1,2024-12-10
19672316853,2024-12-10 18:56:00,Cash,2.0,0E05($2.00),1,2024-12-10
19672450048,2024-12-10 19:43:00,Cash,2.0,0D02($2.00),1,2024-12-10
19672697131,2024-12-10 21:32:00,Cash,2.0,0D02($2.00),1,2024-12-10
19672752148,2024-12-10 22:01:00,Visa (Apple Pay EMV),2.0,0E05($2.00),1,2024-12-10
19676726029,2024-12-11 13:06:00,Cash,2.0,0D03($2.00),1,2024-12-11
19676729371,2024-12-11 13:07:00,Cash,1.0,0E07($1.00),1,2024-12-11
19677518581,2024-12-11 15:31:00,Discover (Apple Pay EMV),3.0,0A02($3.00),1,2024-12-11
19678216199,2024-12-11 18:28:00,Cash,2.0,0D01($2.00),1,2024-12-11
19678276202,2024-12-11 18:48:00,Visa (Apple Pay EMV),6.0,"0D04($2.00), 0D04($2.00), 0D04($2.00)",3,2024-12-11
19678415871,2024-12-11 19:35:00,MasterCard (Swiped),2.0,0D02($2.00),1,2024-12-11
19678433458,2024-12-11 19:42:00,Cash,2.0,0D02($2.00),1,2024-12-11
19678443195,2024-12-11 19:46:00,Discover (Apple Pay EMV),3.0,0B06($3.00),1,2024-12-11
19678444625,2024-12-11 19:47:00,MasterCard (Swiped),3.0,0A00($3.00),1,2024-12-11
19678674272,2024-12-11 21:26:00,Discover (Apple Pay EMV),3.0,0B06($3.00),1,2024-12-11
19678703265,2024-12-11 21:41:00,Visa (Apple Pay EMV),2.0,0E03($2.00),1,2024-12-11
19678709708,2024-12-11 21:45:00,Cash,2.0,0D02($2.00),1,2024-12-11
19678723500,2024-12-11 21:53:00,Cash,2.0,0F04($2.00),1,2024-12-11
19678771664,2024-12-11 22:18:00,Cash,2.0,0E05($2.00),1,2024-12-11
19683354973,2024-12-12 14:49:00,Visa (Swiped),2.0,0D00($2.00),1,2024-12-12
19683746528,2024-12-12 16:11:00,Discover (Apple Pay EMV),3.0,0B06($3.00),1,2024-12-12
19683743855,2024-12-12 16:11:00,Visa (EMV Contactless),3.0,0C02($3.00),1,2024-12-12
19683770966,2024-12-12 16:17:00,Cash,2.0,0E01($2.00),1,2024-12-12
19684166665,2024-12-12 17:59:00,Visa (Apple Pay EMV),2.0,0E05($2.00),1,2024-12-12
19684536745,2024-12-12 20:04:00,Cash,2.0,0D01($2.00),1,2024-12-12
19684762804,2024-12-12 21:50:00,Cash,2.0,0E05($2.00),1,2024-12-12
19684763866,2024-12-12 21:50:00,Cash,2.0,0E03($2.00),1,2024-12-12
19684875746,2024-12-12 22:56:00,Cash,2.0,0D04($2.00),1,2024-12-12
19684878240,2024-12-12 22:57:00,Cash,2.0,0D03($2.00),1,2024-12-12
19688390242,2024-12-13 12:34:00,Cash,2.0,0F06($2.00),1,2024-12-13
19689283228,2024-12-13 15:23:00,Visa (Apple Pay EMV),2.0,0D02($2.00),1,2024-12-13
19689520491,2024-12-13 16:18:00,Visa (Apple Pay EMV),3.0,0C04($3.00),1,2024-12-13
19689523908,2024-12-13 16:19:00,Visa (Apple Pay EMV),2.0,0D01($2.00),1,2024-12-13
19689746442,2024-12-13 17:16:00,Cash,2.0,0F06($2.00),1,2024-12-13
19690140435,2024-12-13 19:18:00,Cash,2.0,0E05($2.00),1,2024-12-13
19690437834,2024-12-13 21:29:00,Cash,2.0,0D01($2.00),1,2024-12-13
19690469983,2024-12-13 21:47:00,Cash,2.0,0E05($2.00),1,2024-12-13
19690604708,2024-12-13 23:12:00,Visa (Apple Pay EMV),5.0,"0A04($3.00), 0D02($2.00)",2,2024-12-13
19693589436,2024-12-14 16:31:00,Visa (Apple Pay EMV),6.0,"0A04($3.00), 0A04($3.00)",2,2024-12-14
